Antecedentes; ; ; ; ; ; ; ;Consequentes; ; ; ; ; ; ; ;Suporte;Confianca
Estado;Agravo;Sexo;RacaCor;Agente;Antibiotico;Resistencia;FaixaEtaria;Estado;Agravo;Sexo;RacaCor;Agente;Antibiotico;Resistencia;FaixaEtaria
 ; ; ; ; ; ;R; ;RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;32.44;43.74
 ; ; ;NA; ; ; ; ; ; ; ; ; ; ;R; ;0;0
 ; ; ; ; ; ;R; ; ;0; ; ; ; ; ; ;73.48;99.08
 ; ; ;NA; ; ;R; ; ;0; ; ; ; ; ; ;73.48;99.08
 ; ; ;NA; ; ;R; ; ;0; ; ; ; ; ; ;73.48;99.08
 ; ; ; ; ; ;R; ; ;0; ; ; ; ; ; ;73.48;99.08
 ; ; ; ; ; ;R; ; ;0; ;NA; ; ; ; ;73.48;99.08
 ; ; ; ; ; ;R; ; ;0; ; ; ; ; ; ;73.48;99.08
 ; ; ; ; ; ;R; ; ;0; ; ; ; ; ; ;73.48;99.08
 ; ; ;NA; ; ;R; ; ;0; ; ; ; ; ; ;73.48;99.08
